id	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	scientificNameAuthorship	vernacularName	taxonomicStatus
gbif.org/species/2496516	gbif.org/species/2496516	Dromococcyx pavoninus	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Dromococcyx	pavoninus	Especie	(Pelzeln, 1870)	Pavonine Cuckoo	Válido
gbif.org/species/5232020	gbif.org/species/5232020	Neomorphus geoffroyi	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Neomorphus	geoffroyi	Especie	(Temminck, 1820)	Rufous-vented Ground-Cuckoo	Válido
gbif.org/species/5232019	gbif.org/species/5232019	Neomorphus radiolosus	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Neomorphus	radiolosus	Especie	(P.L. Sclater & Salvin, 1878)	Banded Ground-Cuckoo	Válido
gbif.org/species/5232014	gbif.org/species/5232014	Neomorphus rufipennis	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Neomorphus	rufipennis	Especie	(G.R. Gray, 1849)	Rufous-winged Ground-Cuckoo	Válido
gbif.org/species/5232016	gbif.org/species/5232016	Neomorphus pucheranii	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Neomorphus	pucheranii	Especie	(Deville, 1851)	Red-billed Ground-Cuckoo	Válido
gbif.org/species/7340209	gbif.org/species/7340209	Coccycua minuta	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Coccycua	minuta	Especie	(Vieillot, 1817)	Little Cuckoo	Válido
gbif.org/species/5788391	gbif.org/species/5788391	Coccycua pumila	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Coccycua	pumila	Especie	(Strickland, 1852)	Dwarf Cuckoo	Válido
gbif.org/species/5788393	gbif.org/species/5788393	Coccycua cinerea	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Coccycua	cinerea	Especie	(Vieillot, 1817)	Ash-colored Cuckoo	Válido
gbif.org/species/2496432	gbif.org/species/2496432	Piaya cayana	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Piaya	cayana	Especie	(Linnaeus, 1766)	Squirrel Cuckoo	Válido
gbif.org/species/2496431	gbif.org/species/2496431	Piaya melanogaster	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Piaya	melanogaster	Especie	(Vieillot, 1817)	Black-bellied Cuckoo	Válido
gbif.org/species/2496297	gbif.org/species/2496297	Coccyzus melacoryphus	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Coccyzus	melacoryphus	Especie	(Vieillot, 1817)	Dark-billed Cuckoo	Válido
gbif.org/species/2496287	gbif.org/species/2496287	Coccyzus americanus	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Coccyzus	americanus	Especie	(Linnaeus, 1758)	Yellow-billed Cuckoo	Válido
gbif.org/species/2496293	gbif.org/species/2496293	Coccyzus euleri	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Coccyzus	euleri	Especie	(Cabanis, 1873)	Pearly-breasted Cuckoo	Válido
gbif.org/species/2496294	gbif.org/species/2496294	Coccyzus minor	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Coccyzus	minor	Especie	(Gmelin, 1788)	Mangrove Cuckoo	Válido
gbif.org/species/2496286	gbif.org/species/2496286	Coccyzus erythropthalmus	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Coccyzus	erythropthalmus	Especie	(A. Wilson, 1811)	Black-billed Cuckoo	Válido
gbif.org/species/2496292	gbif.org/species/2496292	Coccyzus lansbergi	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Coccyzus	lansbergi	Especie	(Bonaparte, 1850)	Gray-capped Cuckoo	Válido
gbif.org/species/2497150	gbif.org/species/2497150	Steatornis caripensis	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	caripensis	Especie	(von Humboldt, 1817 )	Oilbird	Válido
gbif.org/species/2496801	gbif.org/species/2496801	Nyctibius grandis	Animalia	Chordata	Aves	Nyctibiiformes	Nyctibiidae	Nyctibius	grandis	Especie	(J.F. Gmelin, 1789)	Great Potoo	Válido
gbif.org/species/2496796	gbif.org/species/2496796	Nyctibius aethereus	Animalia	Chordata	Aves	Nyctibiiformes	Nyctibiidae	Nyctibius	aethereus	Especie	(zu Wied-Neuwied, 1820)	Long-tailed Potoo	Válido
gbif.org/species/2496811	gbif.org/species/2496811	Nyctibius griseus	Animalia	Chordata	Aves	Nyctibiiformes	Nyctibiidae	Nyctibius	griseus	Especie	(J.F. Gmelin, 1789)	Common Potoo	Válido
gbif.org/species/2496800	gbif.org/species/2496800	Nyctibius maculosus	Animalia	Chordata	Aves	Nyctibiiformes	Nyctibiidae	Nyctibius	maculosus	Especie	(Ridgway, 1912)	Andean Potoo	Válido
gbif.org/species/10159747	gbif.org/species/10159747	Phyllaemulor bracteatus	Animalia	Chordata	Aves	Nyctibiiformes	Nyctibiidae	Phyllaemulor	bracteatus	Especie	(Gould, 1846)	Rufous Potoo	Válido
gbif.org/species/2496814	gbif.org/species/2496814	Nyctibius leucopterus	Animalia	Chordata	Aves	Nyctibiiformes	Nyctibiidae	Nyctibius	leucopterus	Especie	(zu Wied-Neuwied, 1821)	White-winged Potoo	Válido
gbif.org/species/7342291	gbif.org/species/7342291	Chordeiles nacunda	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Chordeiles	nacunda	Especie	(Vieillot, 1817)	Nacunda Nighthawk	Válido
gbif.org/species/2497045	gbif.org/species/2497045	Chordeiles pusillus	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Chordeiles	pusillus	Especie	(Gould, 1861)	Least Nighthawk	Válido
gbif.org/species/2497028	gbif.org/species/2497028	Chordeiles rupestris	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Chordeiles	rupestris	Especie	(von Spix, 1825)	Sand-colored Nighthawk	Válido
gbif.org/species/2497052	gbif.org/species/2497052	Chordeiles acutipennis	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Chordeiles	acutipennis	Especie	(Hermann, 1783)	Lesser Nighthawk	Válido
gbif.org/species/2497035	gbif.org/species/2497035	Chordeiles minor	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Chordeiles	minor	Especie	(J.R. Forster, 1771)	Common Nighthawk	Válido
gbif.org/species/2497031	gbif.org/species/2497031	Chordeiles gundlachii	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Chordeiles	gundlachii	Especie	(Lawrence, 1857)	Antillean Nighthawk	Válido
gbif.org/species/2497082	gbif.org/species/2497082	Lurocalis semitorquatus	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Lurocalis	semitorquatus	Especie	(J.F. Gmelin, 1789)	Short-tailed Nighthawk	Válido
gbif.org/species/2497088	gbif.org/species/2497088	Lurocalis rufiventris	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Lurocalis	rufiventris	Especie	(Taczanowski, 1884)	Rufous-bellied Nighthawk	Válido
gbif.org/species/2496817	gbif.org/species/2496817	Nyctiprogne leucopyga	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Nyctiprogne	leucopyga	Especie	(von Spix, 1825)	Band-tailed Nighthawk	Válido
gbif.org/species/7658073	gbif.org/species/7658073	Nyctipolus nigrescens	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Nyctipolus	nigrescens	Especie	(Cabanis, 1849)	Blackish Nightjar	Válido
gbif.org/species/7784172	gbif.org/species/7784172	Systellura longirostris	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Systellura	longirostris	Especie	(Bonaparte, 1825)	Band-winged Nightjar	Válido
gbif.org/species/2496990	gbif.org/species/2496990	Nyctidromus albicollis	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Nyctidromus	albicollis	Especie	(J.F. Gmelin, 1789)	Common Pauraque	Válido
gbif.org/species/2497078	gbif.org/species/2497078	Uropsalis segmentata	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Uropsalis	segmentata	Especie	(Cassin, 1849)	Swallow-tailed Nightjar	Válido
gbif.org/species/2497074	gbif.org/species/2497074	Uropsalis lyra	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Uropsalis	lyra	Especie	(Bonaparte, 1850)	Lyre-tailed Nightjar	Válido
gbif.org/species/8265214	gbif.org/species/8265214	Setopagis heterura	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Setopagis	heterura	Especie	(Todd, 1915)	Todd's Nightjar	Válido
gbif.org/species/7676017	gbif.org/species/7676017	Hydropsalis cayennensis	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Hydropsalis	cayennensis	Especie	(J.F. Gmelin, 1789)	White-tailed Nightjar	Válido
gbif.org/species/7792881	gbif.org/species/7792881	Hydropsalis maculicaudus	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Hydropsalis	maculicaudus	Especie	(Lawrence, 1862)	Spot-tailed Nightjar	Válido
gbif.org/species/2497011	gbif.org/species/2497011	Hydropsalis climacocerca	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Hydropsalis	climacocerca	Especie	(Tschudi, 1844)	Ladder-tailed Nightjar	Válido
gbif.org/species/2497009	gbif.org/species/2497009	Nyctiphrynus rosenbergi	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Nyctiphrynus	rosenbergi	Especie	(Hartert, 1895)	Choco Poorwill	Válido
gbif.org/species/2497005	gbif.org/species/2497005	Nyctiphrynus ocellatus	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Nyctiphrynus	ocellatus	Especie	(Tschudi, 1844)	Ocellated Poorwill	Válido
gbif.org/species/6101173	gbif.org/species/6101173	Antrostomus carolinensis	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Antrostomus	carolinensis	Especie	(J.F. Gmelin, 1789)	Chuck-will's-widow	Válido
gbif.org/species/6101180	gbif.org/species/6101180	Antrostomus rufus	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Antrostomus	rufus	Especie	(Boddaert, 1783)	Rufous Nightjar	Válido
gbif.org/species/2477289	gbif.org/species/2477289	Cypseloides cherriei	Animalia	Chordata	Aves	Apodiformes	Apodidae	Cypseloides	cherriei	Especie	(Ridgway, 1893)	Spot-fronted Swift	Válido
gbif.org/species/2477280	gbif.org/species/2477280	Cypseloides cryptus	Animalia	Chordata	Aves	Apodiformes	Apodidae	Cypseloides	cryptus	Especie	(J.T. Zimmer, 1945)	White-chinned Swift	Válido
gbif.org/species/2477282	gbif.org/species/2477282	Cypseloides niger	Animalia	Chordata	Aves	Apodiformes	Apodidae	Cypseloides	niger	Especie	(J.F. Gmelin, 1789)	Black Swift	Válido
gbif.org/species/2477290	gbif.org/species/2477290	Cypseloides lemosi	Animalia	Chordata	Aves	Apodiformes	Apodidae	Cypseloides	lemosi	Especie	(Eisenmann & Lehmann, 1962)	White-chested Swift	Válido
gbif.org/species/2477071	gbif.org/species/2477071	Streptoprocne rutila	Animalia	Chordata	Aves	Apodiformes	Apodidae	Streptoprocne	rutila	Especie	(Vieillot, 1817)	Chestnut-collared Swift	Válido
gbif.org/species/2477082	gbif.org/species/2477082	Streptoprocne zonaris	Animalia	Chordata	Aves	Apodiformes	Apodidae	Streptoprocne	zonaris	Especie	(Shaw, 1796)	White-collared Swift	Válido
gbif.org/species/5228621	gbif.org/species/5228621	Chaetura cinereiventris	Animalia	Chordata	Aves	Apodiformes	Apodidae	Chaetura	cinereiventris	Especie	(P.L. Sclater, 1862)	Gray-rumped Swift	Válido
gbif.org/species/5228635	gbif.org/species/5228635	Chaetura spinicaudus	Animalia	Chordata	Aves	Apodiformes	Apodidae	Chaetura	spinicaudus	Especie	(Temminck, 1839)	Band-rumped Swift	Válido
gbif.org/species/5228633	gbif.org/species/5228633	Chaetura egregia	Animalia	Chordata	Aves	Apodiformes	Apodidae	Chaetura	egregia	Especie	(Todd, 1916)	Pale-rumped Swift	Válido
gbif.org/species/4409023	gbif.org/species/4409023	Chaetura pelagica	Animalia	Chordata	Aves	Apodiformes	Apodidae	Chaetura	pelagica	Especie	(Linnaeus, 1758)	Chimney Swift	Válido
gbif.org/species/5228630	gbif.org/species/5228630	Chaetura chapmani	Animalia	Chordata	Aves	Apodiformes	Apodidae	Chaetura	chapmani	Especie	(Hellmayr, 1907)	Chapman's Swift	Válido
gbif.org/species/5228629	gbif.org/species/5228629	Chaetura meridionalis	Animalia	Chordata	Aves	Apodiformes	Apodidae	Chaetura	meridionalis	Especie	(Hellmayr, 1907)	Sick's Swift	Válido
gbif.org/species/5228607	gbif.org/species/5228607	Chaetura brachyura	Animalia	Chordata	Aves	Apodiformes	Apodidae	Chaetura	brachyura	Especie	(Jardine, 1846)	Short-tailed Swift	Válido
gbif.org/species/2477116	gbif.org/species/2477116	Aeronautes montivagus	Animalia	Chordata	Aves	Apodiformes	Apodidae	Aeronautes	montivagus	Especie	(d'Orbigny & Lafresnaye, 1837)	White-tipped Swift	Válido
gbif.org/species/2477430	gbif.org/species/2477430	Tachornis furcata	Animalia	Chordata	Aves	Apodiformes	Apodidae	Tachornis	furcata	Especie	(Sutton, 1928)	Pygmy Palm Swift	Válido
gbif.org/species/2477436	gbif.org/species/2477436	Tachornis squamata	Animalia	Chordata	Aves	Apodiformes	Apodidae	Tachornis	squamata	Especie	(Cassin, 1853)	Fork-tailed Palm-Swift	Válido
gbif.org/species/2477137	gbif.org/species/2477137	Panyptila cayennensis	Animalia	Chordata	Aves	Apodiformes	Apodidae	Panyptila	cayennensis	Especie	(J.F. Gmelin, 1789)	Lesser Swallow-tailed Swift	Válido
gbif.org/species/5228593	gbif.org/species/5228593	Topaza pyra	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Topaza	pyra	Especie	(Gould, 1846)	Fiery Topaz	Válido
gbif.org/species/2476195	gbif.org/species/2476195	Florisuga mellivora	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Florisuga	mellivora	Especie	(Linnaeus, 1758)	White-necked Jacobin	Válido
gbif.org/species/2476380	gbif.org/species/2476380	Eutoxeres aquila	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Eutoxeres	aquila	Especie	(Bourcier, 1847)	White-tipped Sicklebill	Válido
gbif.org/species/2476377	gbif.org/species/2476377	Eutoxeres condamini	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Eutoxeres	condamini	Especie	(Bourcier, 1851)	Buff-tailed Sicklebill	Válido
gbif.org/species/2476888	gbif.org/species/2476888	Glaucis aeneus	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Glaucis	aeneus	Especie	(Lawrence, 1868)	Bronzy Hermit	Válido
gbif.org/species/2476892	gbif.org/species/2476892	Glaucis hirsutus	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Glaucis	hirsutus	Especie	(J.F. Gmelin, 1788)	Rufous-breasted Hermit	Válido
gbif.org/species/5228462	gbif.org/species/5228462	Threnetes ruckeri	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Threnetes	ruckeri	Especie	(Bourcier, 1847)	Band-tailed Barbthroat	Válido
gbif.org/species/5228472	gbif.org/species/5228472	Threnetes leucurus	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Threnetes	leucurus	Especie	(Linnaeus, 1766)	Pale-tailed Barbthroat	Válido
gbif.org/species/2476580	gbif.org/species/2476580	Phaethornis rupurumii	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	rupurumii	Especie	(Boucard, 1892)	Streak-throated Hermit	Válido
gbif.org/species/2476632	gbif.org/species/2476632	Phaethornis atrimentalis	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	atrimentalis	Especie	(Lawrence, 1858)	Black-throated Hermit	Válido
gbif.org/species/2476600	gbif.org/species/2476600	Phaethornis striigularis	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	striigularis	Especie	(Gould, 1854)	Stripe-throated Hermit	Válido
gbif.org/species/2476584	gbif.org/species/2476584	Phaethornis griseogularis	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	griseogularis	Especie	(Gould, 1851)	Gray-chinned Hermit	Válido
gbif.org/species/2476636	gbif.org/species/2476636	Phaethornis ruber	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	ruber	Especie	(Linnaeus, 1758)	Reddish Hermit	Válido
gbif.org/species/2476628	gbif.org/species/2476628	Phaethornis augusti	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	augusti	Especie	(Bourcier, 1847)	Sooty-capped Hermit	Válido
gbif.org/species/2476595	gbif.org/species/2476595	Phaethornis anthophilus	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	anthophilus	Especie	(Bourcier, 1843)	Pale-bellied Hermit	Válido
gbif.org/species/2476619	gbif.org/species/2476619	Phaethornis hispidus	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	hispidus	Especie	(Gould, 1846)	White-bearded Hermit	Válido
gbif.org/species/2476588	gbif.org/species/2476588	Phaethornis yaruqui	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	yaruqui	Especie	(Bourcier, 1851)	White-whiskered Hermit	Válido
gbif.org/species/2476607	gbif.org/species/2476607	Phaethornis guy	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	guy	Especie	(R. Lesson, 1833)	Green Hermit	Válido
gbif.org/species/2476589	gbif.org/species/2476589	Phaethornis syrmatophorus	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	syrmatophorus	Especie	(Gould, 1852)	Tawny-bellied Hermit	Válido
gbif.org/species/2476576	gbif.org/species/2476576	Phaethornis bourcieri	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	bourcieri	Especie	(R. Lesson, 1832)	Straight-billed Hermit	Válido
gbif.org/species/2476621	gbif.org/species/2476621	Phaethornis longirostris	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	longirostris	Especie	(Delattre, 1843)	Long-billed Hermit	Válido
gbif.org/species/2476612	gbif.org/species/2476612	Phaethornis malaris	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Phaethornis	malaris	Especie	(Nordmann, 1835)	Great-billed Hermit	Válido
gbif.org/species/2476971	gbif.org/species/2476971	Doryfera ludovicae	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Doryfera	ludovicae	Especie	(Bourcier & Mulsant, 1847)	Green-fronted Lancebill	Válido
gbif.org/species/2476968	gbif.org/species/2476968	Doryfera johannae	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Doryfera	johannae	Especie	(Bourcier, 1847)	Blue-fronted Lancebill	Válido
gbif.org/species/8752472	gbif.org/species/8752472	Schistes albogularis	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Schistes	albogularis	Especie	(Gould, 1852)	White-throated Daggerbill	Válido
gbif.org/species/2476199	gbif.org/species/2476199	Schistes geoffroyi	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Schistes	geoffroyi	Especie	(Bourcier, 1843)	Geoffroy's Daggerbill	Válido
gbif.org/species/5228485	gbif.org/species/5228485	Colibri delphinae	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Colibri	delphinae	Especie	(R. Lesson, 1839)	Brown Violetear	Válido
gbif.org/species/9053125	gbif.org/species/9053125	Colibri cyanotus	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Colibri	cyanotus	Especie	(Bourcier, 1843)	Lesser Violetear	Válido
gbif.org/species/5228474	gbif.org/species/5228474	Colibri coruscans	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Colibri	coruscans	Especie	(Gould, 1846)	Sparkling Violetear	Válido
gbif.org/species/2476330	gbif.org/species/2476330	Androdon aequatorialis	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Androdon	aequatorialis	Especie	(Gould, 1863)	Tooth-billed Hummingbird	Válido
gbif.org/species/2476219	gbif.org/species/2476219	Heliothryx barroti	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Heliothryx	barroti	Especie	(Bourcier, 1843)	Purple-crowned Fairy	Válido
gbif.org/species/2476220	gbif.org/species/2476220	Heliothryx auritus	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Heliothryx	auritus	Especie	(J.F. Gmelin, 1788)	Black-eared Fairy	Válido
gbif.org/species/2477020	gbif.org/species/2477020	Polytmus guainumbi	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Polytmus	guainumbi	Especie	(Pallas, 1764)	White-tailed Goldenthroat	Válido
gbif.org/species/2477024	gbif.org/species/2477024	Polytmus theresiae	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Polytmus	theresiae	Especie	(Da Silva Maia, 1843)	Green-tailed Goldenthroat	Válido
gbif.org/species/2476721	gbif.org/species/2476721	Avocettula recurvirostris	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Avocettula	recurvirostris	Especie	(Swainson, 1822)	Fiery-tailed Awlbill	Válido
gbif.org/species/2476346	gbif.org/species/2476346	Chrysolampis mosquitus	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Chrysolampis	mosquitus	Especie	(Linnaeus, 1758)	Ruby-topaz Hummingbird	Válido
gbif.org/species/2476722	gbif.org/species/2476722	Anthracothorax prevostii	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Anthracothorax	prevostii	Especie	(R. Lesson, 1832)	Green-breasted Mango	Válido
gbif.org/species/2476718	gbif.org/species/2476718	Anthracothorax nigricollis	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Anthracothorax	nigricollis	Especie	(Vieillot, 1817)	Black-throated Mango	Válido
gbif.org/species/2476711	gbif.org/species/2476711	Heliangelus mavors	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Heliangelus	mavors	Especie	(Gould, 1848)	Orange-throated Sunangel	Válido
gbif.org/species/2476699	gbif.org/species/2476699	Heliangelus amethysticollis	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Heliangelus	amethysticollis	Especie	(d'Orbigny & Lafresnaye, 1838)	Amethyst-throated Sunangel	Válido
gbif.org/species/2476710	gbif.org/species/2476710	Heliangelus strophianus	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Heliangelus	strophianus	Especie	(Gould, 1846)	Gorgeted Sunangel	Válido
gbif.org/species/2476708	gbif.org/species/2476708	Heliangelus exortis	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Heliangelus	exortis	Especie	(Fraser, 1840)	Tourmaline Sunangel	Válido
